unique farmer ID,crop,country,community,year,indicator,bin,value
RC18rtg,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,180.94
RC20hyu,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-72.95
RC65ove,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1000-1099,1065.26
RC70jpm,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$500-599,540.85
RC91ofc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,401.21
RD15ijj,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,68.59
RD58jqp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,244.98
RE39ryc,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,144.33
RF66jxb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,624.04
RG22csb,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-15.61
RG39akg,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-55.57
RH59tpj,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-135.36
RI22sbp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,233.24
RI44upw,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,221.01
RJ45jri,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,343.41
RJ57gtm,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-54.09
RJ57lqy,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$700-799,707.75
RJ87neo,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,391.35
RM20rul,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,201.15
RM24xya,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-23.93
RN38dxy,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$500-599,568.41
RO16oqv,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,5.48
RP86hsn,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,24.18
RS86pcs,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,293.25
RS95fic,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-44.52
RT05vif,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,278.00
RU91dpi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-165.71
RV95mde,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,490.92
RX71oes,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$0-99,5.57
RY19rgu,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,20.76
RY50yxo,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$500-599,549.46
RY88djl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$2000+,2721.38
SA34zgp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-104.46
SA55cvo,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,88.02
SA59fuv,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,387.85
SA80pfj,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,25.80
SC30wvm,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-76.66
SE26nme,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,112.06
SE36bti,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-43.67
SF50wfi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,56.94
SG85bed,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$500-599,538.33
SI40ttl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-9.23
SI64vec,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1000-1099,1096.20
SJ55bru,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-143.38
SJ79pwh,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,218.87
SK63qom,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,496.64
SK92xuq,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-4.76
SK95unw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,475.65
SL57txj,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,247.30
SN11mvs,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,565.82
SN47tgc,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,266.89
SN83mmn,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$2000+,2706.58
SO69swu,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$400-499,405.49
SO88fky,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,29.26
SP91kke,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$2000+,2526.54
SP95qzh,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$900-999,907.77
SQ47fwc,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,67.51
SR37hqo,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,241.40
SR63fpo,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,225.56
SR98kak,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,340.42
SR99rki,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1100-1199,1189.68
ST02ajn,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-146.43
ST04ubo,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,415.54
ST26ajn,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,181.16
ST46hsa,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,145.85
ST54pau,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-31.94
SU72lth,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$500-599,574.38
SV34hct,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,359.53
SV72men,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-11.78
SW80ibi,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$300-399,309.90
SW99zfp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,23.54
SX27kyn,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$500-599,554.95
SX61zjd,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1400-1499,1416.95
TA22wlw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-142.53
TA93nrl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,484.21
TB30vhz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,225.68
TD00qfs,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,214.30
TD26qeo,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-17.26
TD53ukf,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-126.87
TE34itf,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,135.95
TE66icg,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,14.52
TG46gta,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$2000+,2051.91
TH02sbx,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-143.47
TH51wor,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-87.63
TK54ivb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,129.45
TL16pom,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,92.29
TL29gsq,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$600-699,667.79
TL51rrj,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$300-399,313.33
TM78iep,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,208.49
TN36ehg,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,33.03
TP92jnv,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,63.09
TR10gbc,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$0-99,13.16
TS13unc,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,206.77
TV70zlo,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$900-999,960.74
TV79zoy,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,453.93
TW40vbi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,276.58
TX64xku,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,394.03
TY56dzi,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,663.26
TY92bbe,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,48.46
UB27ywr,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,60.83
UE23fqm,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-132.74
UF86rrr,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-159.02
UG41wap,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,298.09
UH80air,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$400-499,419.88
UI09vyv,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,236.52
UI75noi,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$800-899,842.08
UJ41vsn,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,67.93
UJ74luw,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$400-499,488.06
UK06ile,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,762.77
UK62xar,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-242.18
UK99uxq,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-129.74
UM04pda,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,242.06
UM12gnq,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-288.63
UM28ynr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,399.03
UM32tyq,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,477.41
UM63osx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-126.37
UM63rdx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-30.80
UN31ozc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,88.39
UN39ibz,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$1100-1199,1192.04
UN65tro,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-16.41
UO40eey,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,333.55
UP45qea,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,319.32
UP70mbx,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-37.55
UP76eve,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$500-599,563.99
UQ12mft,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1000-1099,1020.41
UQ83bld,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-127.66
UQ83qbz,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,118.76
UR23wnb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,367.51
UR81zwn,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-302.03
UT27bpv,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$400-499,425.89
UU53lyk,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,30.18
UV41psl,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-182.06
UV93tmv,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$400-499,437.53
UW13xls,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,328.58
UX45rdn,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,94.03
UZ27ytq,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-32.50
VA43qrc,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,256.45
VA52njy,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-138.41
VB55tqj,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-54.48
VB64sew,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,395.20
VC71yxr,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-185.88
VD23gis,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$500-599,596.13
VH07yor,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$200-299,299.20
VI04unz,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,669.15
VI31dgt,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,231.37
VJ46rto,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-55.93
VL60mjx,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$1100-1199,1176.92
VM08vqh,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,237.78
VM21yfg,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,247.05
VM99rfi,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-140.59
VR55odw,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,363.10
VR72ksj,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-64.72
VR81csp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,216.49
VR88gpc,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,166.08
VT25lgw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,710.36
VU03vay,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-62.11
VW26svb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,320.56
VW53tbz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-196.41
VZ11jqm,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1100-1199,1157.78
VZ61kna,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,811.29
WB77vgf,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$600-699,633.79
WC60vyx,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$200-299,217.09
WD39cpt,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,25.61
WE64mjz,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,273.89
WH36tsn,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-8.21
WH55ygt,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$600-699,605.92
WI13dgg,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,91.74
WK47eip,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$500-599,564.28
WK73hcz,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$300-399,308.70
WL00fyj,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,354.79
WL26zlq,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,327.75
WL74ykc,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,374.77
WL79psz,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-106.10
WM73twe,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$100-199,131.25
WO38aji,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-89.56
WP00pfl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,31.39
WP48erb,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-20.91
WR49dta,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,20.39
WS29frb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1100-1199,1101.51
WS45ewl,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,107.79
WU60kiq,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,143.23
WW07kyr,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,42.07
WW93jlw,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,242.78
WX57crq,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-183.78
WY03pcj,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,312.41
WY79oij,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$1100-1199,1104.01
WZ76too,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,168.06
WZ80fht,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,769.14
WZ87gig,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-57.51
XA03bcw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,4.27
XB06fro,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,174.84
XC24gom,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,249.79
XC97lcp,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,274.86
XE77qco,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$1300-1399,1345.48
XF01xko,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$900-999,955.22
XF42nkq,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-164.67
XG92ezy,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1800-1899,1844.94
XG92rnm,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-137.15
XH06mot,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-35.34
XH10owk,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-11.42
XH28kgn,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-63.82
XI69lvw,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-29.76
XK74mjs,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,171.81
XK86emi,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-68.53
XK93bac,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,174.56
XL08nct,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1500-1599,1578.23
XL65kwf,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,3.80
XM55fai,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-192.91
XP07lrq,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$700-799,720.30
XP49rjs,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,542.46
XP85siy,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$300-399,396.24
XQ90alw,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-21.81
XS66wtm,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-107.69
XU19nwk,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,14.26
XU85hrc,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$200-299,285.65
XV01ehc,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$100-199,121.43
XV15mek,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$1000-1099,1082.91
XV20ygt,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,37.66
XV31kko,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$800-899,892.03
XV33mdo,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-35.45
XV59prm,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$100-199,105.35
XV82tng,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$200-299,288.14
YA28qlb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$900-999,936.60
YB79hhe,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-63.76
YB89zpb,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,231.83
YD77ozo,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,224.60
YF26evh,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$800-899,803.01
YF43edl,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$0-99,92.47
YF93iti,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,150.15
YG05tjc,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-15.59
YH78kio,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,$100-199,102.06
YJ05yqe,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,313.90
YK29cij,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-45.76
YK85sut,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,8.90
YL09khg,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-183.64
YL40nlg,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$300-399,362.12
YL61oew,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1500-1599,1546.80
YL85vgj,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-96.62
YM30two,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$300-399,389.93
YN81hpw,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,174.23
YO32ynk,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-192.50
YO91qez,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,62.42
YP20utm,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$100-199,152.09
YQ22zez,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-5.14
YQ56yld,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$600-699,630.29
YQ60djv,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,300.74
YS02lym,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,Net loss,-26.66
YS62zqz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,51.45
YS64rdn,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,$300-399,310.21
YV42uee,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,430.00
YV64rys,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-14.29
YV89mrm,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,21.70
YW02jcx,ABE,Malawi,Katowo,2022/23,true_earnings_scatter_plot,Net loss,-192.91
YW19kjz,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$200-299,255.55
YW41kkw,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,463.24
YX15jxr,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-138.57
YY30zfp,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-16.47
YY57jff,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$0-99,58.63
YZ01cgl,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,Net loss,-244.06
YZ33znk,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$1700-1799,1700.39
YZ74vjm,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1100-1199,1158.55
YZ82ogr,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$400-499,442.36
ZA03gjb,ABE,Zimbabwe,Zaka,2022/23,true_earnings_scatter_plot,$2000+,2473.18
ZB20xga,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-85.14
ZB94vcu,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$1800-1899,1841.79
ZD24bkg,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-61.52
ZD68gnf,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$1100-1199,1190.15
ZE00azx,ABE,Malawi,Chikwawa,2022/23,true_earnings_scatter_plot,Net loss,-30.80
ZF10eiq,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,Net loss,-166.77
ZF46zyt,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$0-99,38.41
ZG15fiv,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,504.48
ZH01qgk,ABE,Zimbabwe,Birchenough,2022/23,true_earnings_scatter_plot,$500-599,510.39
ZH14cvw,ABE,Zimbabwe,Ruware,2022/23,true_earnings_scatter_plot,$0-99,8.16
